p_partkey,p_brand,p_retailprice,p_partkey_bucket,p_partkey_bucket-p_brand,tpch-2g-parts_rate
,Brand#52,1939.591763848036,,nan-Brand#52,
,Brand#52,1768.5760047324247,,nan-Brand#52,
,Brand#52,1745.8607612165267,,nan-Brand#52,
,Brand#52,1730.336127396238,,nan-Brand#52,
,Brand#52,1326.3505090931603,,nan-Brand#52,
,Brand#52,1953.6541890677775,,nan-Brand#52,
,Brand#52,1319.7552599913897,,nan-Brand#52,
,Brand#52,1302.5539694981887,,nan-Brand#52,
,Brand#52,1947.9960779798914,,nan-Brand#52,
,Brand#52,1759.72648462416,,nan-Brand#52,
,Brand#52,1965.4208270097424,,nan-Brand#52,
,Brand#52,1737.5794253252943,,nan-Brand#52,
,Brand#52,1948.8287097665473,,nan-Brand#52,
,Brand#52,1307.6794651212697,,nan-Brand#52,
,Brand#52,1339.1285833642116,,nan-Brand#52,
,Brand#52,1739.3059401340902,,nan-Brand#52,
,Brand#52,1941.2741923431445,,nan-Brand#52,
,Brand#52,1314.404715180371,,nan-Brand#52,
,Brand#52,1967.8437052176075,,nan-Brand#52,
,Brand#52,1955.959868588978,,nan-Brand#52,
,Brand#52,1531.1033982034048,,nan-Brand#52,
,Brand#52,1330.694109953772,,nan-Brand#52,
,Brand#52,1754.0237576741808,,nan-Brand#52,
,Brand#52,1754.00245112469,,nan-Brand#52,
,Brand#52,1334.6838523396536,,nan-Brand#52,
,Brand#52,1538.7822915437669,,nan-Brand#52,
,Brand#52,1125.1087603934147,,nan-Brand#52,
,Brand#52,1313.5232467816468,,nan-Brand#52,
,Brand#52,1283.4171493268543,,nan-Brand#52,
,Brand#52,1742.331685350486,,nan-Brand#52,
,Brand#52,1743.8595838676097,,nan-Brand#52,
,Brand#52,1734.679330219571,,nan-Brand#52,
,Brand#52,1323.7398561259838,,nan-Brand#52,
,Brand#52,1134.3383315168937,,nan-Brand#52,
,Brand#52,1534.1320600706606,,nan-Brand#52,
,Brand#53,1527.6059996773697,,nan-Brand#53,
,Brand#53,1946.1605800339064,,nan-Brand#53,
,Brand#53,1318.796182945466,,nan-Brand#53,
,Brand#53,1313.3118267737905,,nan-Brand#53,
,Brand#53,1742.325565384143,,nan-Brand#53,
,Brand#53,1948.7758118295028,,nan-Brand#53,
,Brand#53,1125.7384573010581,,nan-Brand#53,
,Brand#53,1733.292110591228,,nan-Brand#53,
,Brand#53,1937.2780481923382,,nan-Brand#53,
,Brand#53,1950.2426655301074,,nan-Brand#53,
,Brand#53,1738.4082632987293,,nan-Brand#53,
,Brand#53,1298.2320283530075,,nan-Brand#53,
,Brand#53,1298.305006403887,,nan-Brand#53,
,Brand#53,1321.9917548911367,,nan-Brand#53,
,Brand#53,1718.941240516225,,nan-Brand#53,
,Brand#53,1292.108962886621,,nan-Brand#53,
,Brand#53,1953.6188459521409,,nan-Brand#53,
,Brand#53,1732.4927032576263,,nan-Brand#53,
,Brand#53,1943.4661799394512,,nan-Brand#53,
,Brand#53,1307.6029937102753,,nan-Brand#53,
,Brand#53,1296.0049263181386,,nan-Brand#53,
,Brand#53,1750.632759782955,,nan-Brand#53,
,Brand#53,1937.293875314871,,nan-Brand#53,
,Brand#53,1946.5021741182507,,nan-Brand#53,
,Brand#53,1316.129945168074,,nan-Brand#53,
,Brand#53,1286.8414659264297,,nan-Brand#53,
,Brand#53,1733.547386064973,,nan-Brand#53,
,Brand#53,1318.0419114003123,,nan-Brand#53,
,Brand#53,1753.9831530029724,,nan-Brand#53,
,Brand#53,1742.9768942072108,,nan-Brand#53,
,Brand#53,1307.4063460034981,,nan-Brand#53,
,Brand#53,1525.5464737299972,,nan-Brand#53,
,Brand#53,1939.9230104169553,,nan-Brand#53,
,Brand#53,1532.2384095783473,,nan-Brand#53,
,Brand#53,1527.2212764890428,,nan-Brand#53,
,Brand#53,1520.8400793896592,,nan-Brand#53,
,Brand#53,1127.7431813498756,,nan-Brand#53,
,Brand#53,1723.5706163227062,,nan-Brand#53,
,Brand#53,1714.66710698604,,nan-Brand#53,
,Brand#53,1733.3679990346377,,nan-Brand#53,
,Brand#53,1324.0100446169504,,nan-Brand#53,
,Brand#53,1303.3600934237365,,nan-Brand#53,
,Brand#53,1953.0391796322651,,nan-Brand#53,
,Brand#53,1299.3958527873726,,nan-Brand#53,
,Brand#53,1116.85863084542,,nan-Brand#53,
296771.0,Brand#53,1131.0593884405087,5.0,5.0-Brand#53,
,Brand#53,1740.8167526692293,,nan-Brand#53,
,Brand#53,1520.3980765546626,,nan-Brand#53,
,Brand#53,1738.5162751097796,,nan-Brand#53,
,Brand#53,1530.784261624809,,nan-Brand#53,
,Brand#53,1940.0520671881966,,nan-Brand#53,
,Brand#53,1936.8404664271134,,nan-Brand#53,
,Brand#53,1321.620721648674,,nan-Brand#53,
,Brand#53,1972.092667747317,,nan-Brand#53,
,Brand#53,1743.049874734123,,nan-Brand#53,
,Brand#53,1959.9535285889692,,nan-Brand#53,
,Brand#53,1946.578265245329,,nan-Brand#53,
,Brand#53,1939.9735852994315,,nan-Brand#53,
,Brand#53,1971.134668059991,,nan-Brand#53,
,Brand#53,1742.167288364295,,nan-Brand#53,
,Brand#53,1936.2625254713846,,nan-Brand#53,
,Brand#53,1121.8647622903704,,nan-Brand#53,
,Brand#53,1535.1143481935276,,nan-Brand#53,
,Brand#53,1726.0598288885078,,nan-Brand#53,
,Brand#53,1754.0907014410434,,nan-Brand#53,
,Brand#53,1746.3776415806842,,nan-Brand#53,
,Brand#53,1952.6185736758523,,nan-Brand#53,
,Brand#53,1948.9072710360715,,nan-Brand#53,
,Brand#53,1954.5456116454789,,nan-Brand#53,
,Brand#53,1522.1220469207617,,nan-Brand#53,
,Brand#53,1292.6740828476022,,nan-Brand#53,
,Brand#53,1529.8341138865458,,nan-Brand#53,
,Brand#53,1734.533974563261,,nan-Brand#53,
,Brand#53,1317.0926148799908,,nan-Brand#53,
,Brand#53,1762.3775519011047,,nan-Brand#53,
,Brand#53,1934.5240798423436,,nan-Brand#53,
,Brand#53,1723.773185809937,,nan-Brand#53,
296459.0,Brand#53,1937.4762199227675,5.0,5.0-Brand#53,
,Brand#53,1334.8279679724703,,nan-Brand#53,
,Brand#53,1125.7072346856862,,nan-Brand#53,
,Brand#53,1282.8651564995703,,nan-Brand#53,
,Brand#53,1953.4423031438448,,nan-Brand#53,
,Brand#53,1130.3230655997115,,nan-Brand#53,
,Brand#53,1313.320168467558,,nan-Brand#53,
,Brand#53,1334.6689608715205,,nan-Brand#53,
,Brand#53,1301.2496963925084,,nan-Brand#53,
,Brand#53,1308.7335639162327,,nan-Brand#53,
,Brand#53,1322.3395696836808,,nan-Brand#53,
,Brand#53,1729.6951964906702,,nan-Brand#53,
,Brand#53,1731.0308899044921,,nan-Brand#53,
,Brand#53,1541.4013533012062,,nan-Brand#53,
,Brand#53,1530.1772319112551,,nan-Brand#53,
,Brand#53,1324.6118117571775,,nan-Brand#53,
,Brand#53,1942.456111143595,,nan-Brand#53,
,Brand#53,1131.8923213362439,,nan-Brand#53,
,Brand#53,1529.9207991272276,,nan-Brand#53,
,Brand#53,1313.6871559149834,,nan-Brand#53,
,Brand#53,1125.5070122615218,,nan-Brand#53,
,Brand#53,1304.4673098295414,,nan-Brand#53,
,Brand#53,1725.5850107402857,,nan-Brand#53,
,Brand#53,1731.3433567936693,,nan-Brand#53,
,Brand#53,1539.5310936223116,,nan-Brand#53,
,Brand#53,1754.2862677916828,,nan-Brand#53,
,Brand#53,1122.365354028334,,nan-Brand#53,
,Brand#53,1526.1240509506647,,nan-Brand#53,
,Brand#53,1943.245277295173,,nan-Brand#53,
,Brand#53,1320.0847848479698,,nan-Brand#53,
,Brand#53,1286.5067260400467,,nan-Brand#53,
,Brand#53,1747.9192476173598,,nan-Brand#53,
,Brand#53,1289.1820797292564,,nan-Brand#53,
,Brand#53,1273.9323323548456,,nan-Brand#53,
,Brand#53,1526.0842250130806,,nan-Brand#53,
,Brand#53,1721.0947314684186,,nan-Brand#53,
,Brand#53,1522.4261538758233,,nan-Brand#53,
,Brand#53,1282.0892509849546,,nan-Brand#53,
,Brand#53,1124.8704034227235,,nan-Brand#53,
,Brand#53,1732.8899932246213,,nan-Brand#53,
,Brand#53,1297.0361501879618,,nan-Brand#53,
,Brand#53,1520.097344852941,,nan-Brand#53,
,Brand#53,1321.2339848366744,,nan-Brand#53,
,Brand#53,1538.9150358755085,,nan-Brand#53,
,Brand#53,1717.8132187134736,,nan-Brand#53,
,Brand#53,1947.3335568253142,,nan-Brand#53,
,Brand#53,1735.4852348170189,,nan-Brand#53,
,Brand#53,1530.2202323163747,,nan-Brand#53,
,Brand#53,1524.5917313676696,,nan-Brand#53,
,Brand#53,1949.6783780649484,,nan-Brand#53,
,Brand#53,1277.387806173701,,nan-Brand#53,
,Brand#53,1734.4219502004382,,nan-Brand#53,
,Brand#53,1534.1992397765187,,nan-Brand#53,
,Brand#53,1715.5668661306242,,nan-Brand#53,
,Brand#53,1540.1488807650944,,nan-Brand#53,
,Brand#53,1282.2147066754612,,nan-Brand#53,
,Brand#53,1523.5162566477093,,nan-Brand#53,
,Brand#53,1529.2482634113826,,nan-Brand#53,
,Brand#53,1944.162295498236,,nan-Brand#53,
,Brand#53,1313.9937389069057,,nan-Brand#53,
,Brand#53,1529.1434444279419,,nan-Brand#53,
,Brand#53,1757.4228638752454,,nan-Brand#53,
,Brand#53,1313.5329978832854,,nan-Brand#53,
,Brand#53,1293.111311181665,,nan-Brand#53,
,Brand#53,1941.4400747824354,,nan-Brand#53,
,Brand#53,1523.6576333034507,,nan-Brand#53,
,Brand#53,1929.0464012199507,,nan-Brand#53,
,Brand#53,1284.549891756947,,nan-Brand#53,
,Brand#53,1748.4711865228896,,nan-Brand#53,
296779.0,Brand#53,1738.507149674733,1.0,1.0-Brand#53,
,Brand#53,1935.501481121091,,nan-Brand#53,
,Brand#53,1532.3290123405998,,nan-Brand#53,
,Brand#53,1967.1821786572477,,nan-Brand#53,
,Brand#53,1528.5616976042556,,nan-Brand#53,
,Brand#53,1955.7136201352566,,nan-Brand#53,
,Brand#53,1325.8343715726935,,nan-Brand#53,
,Brand#53,1734.9239768066218,,nan-Brand#53,
,Brand#53,1117.8767873222837,,nan-Brand#53,
362315.0,Brand#53,1126.541742150735,5.0,5.0-Brand#53,
,Brand#53,1548.1499986817887,,nan-Brand#53,
,Brand#53,1319.8453208601143,,nan-Brand#53,
,Brand#53,1950.2476548442912,,nan-Brand#53,
,Brand#53,1941.1063090417779,,nan-Brand#53,
,Brand#53,1520.3948903624087,,nan-Brand#53,
,Brand#53,1118.8566118368306,,nan-Brand#53,
,Brand#53,1528.7187399495106,,nan-Brand#53,
,Brand#53,1745.4312158994946,,nan-Brand#53,
,Brand#53,1735.8009897893792,,nan-Brand#53,
,Brand#53,1936.392219623427,,nan-Brand#53,
,Brand#53,1306.1501766652102,,nan-Brand#53,
,Brand#53,1726.6871835396246,,nan-Brand#53,
,Brand#53,1136.3251335418802,,nan-Brand#53,
,Brand#53,1525.7287037017818,,nan-Brand#53,
,Brand#53,1938.0662571053501,,nan-Brand#53,
,Brand#53,1297.1216245963124,,nan-Brand#53,
,Brand#53,1935.8027497797993,,nan-Brand#53,
,Brand#53,1121.29543417992,,nan-Brand#53,
,Brand#53,1745.947858121502,,nan-Brand#53,
,Brand#53,1291.0938002713958,,nan-Brand#53,
,Brand#53,1939.8984163899956,,nan-Brand#53,
,Brand#53,1537.3402742771125,,nan-Brand#53,
,Brand#53,1524.290080741135,,nan-Brand#53,
,Brand#53,1947.4386616198533,,nan-Brand#53,
,Brand#53,1938.4956930038518,,nan-Brand#53,
,Brand#53,1729.1204418456373,,nan-Brand#53,
,Brand#53,1736.9955452452148,,nan-Brand#53,
,Brand#53,1948.1271379479365,,nan-Brand#53,
,Brand#53,1730.5008500346464,,nan-Brand#53,
,Brand#53,1114.631440607758,,nan-Brand#53,
,Brand#53,1125.889275829139,,nan-Brand#53,
,Brand#53,1533.7444936380962,,nan-Brand#53,
,Brand#53,1323.7094699984577,,nan-Brand#53,
,Brand#53,1116.870459143298,,nan-Brand#53,
,Brand#53,1740.425677351601,,nan-Brand#53,
,Brand#53,1534.5565828159552,,nan-Brand#53,
,Brand#53,1124.389491422673,,nan-Brand#53,
,Brand#53,1734.3928466474135,,nan-Brand#53,
,Brand#53,1747.595388638935,,nan-Brand#53,
,Brand#53,1950.8032501163261,,nan-Brand#53,
296779.0,Brand#53,1120.587477371798,1.0,1.0-Brand#53,
,Brand#54,1743.9861176865024,,nan-Brand#54,
,Brand#54,1734.427794725258,,nan-Brand#54,
,Brand#54,1525.6818121557083,,nan-Brand#54,
,Brand#54,1943.8598548059665,,nan-Brand#54,
,Brand#54,1126.7050739857002,,nan-Brand#54,
,Brand#54,1295.4060581739554,,nan-Brand#54,
,Brand#54,1952.3075178364893,,nan-Brand#54,
,Brand#54,1117.3477986310997,,nan-Brand#54,
,Brand#54,1540.320369429138,,nan-Brand#54,
,Brand#54,1121.5000401860248,,nan-Brand#54,
,Brand#54,1126.7152444666426,,nan-Brand#54,
,Brand#54,1536.9368618874876,,nan-Brand#54,
,Brand#54,1949.7327305376675,,nan-Brand#54,
,Brand#54,1960.6438563565227,,nan-Brand#54,
,Brand#54,1539.3298241732634,,nan-Brand#54,
,Brand#54,1277.6221636326204,,nan-Brand#54,
,Brand#54,1516.0676719529545,,nan-Brand#54,
,Brand#54,1944.4191622958544,,nan-Brand#54,
,Brand#54,1748.0247847584753,,nan-Brand#54,
,Brand#54,1947.4806400330617,,nan-Brand#54,
,Brand#54,1292.1303070300387,,nan-Brand#54,
,Brand#54,1113.833854652454,,nan-Brand#54,
,Brand#54,1287.7391164019039,,nan-Brand#54,
,Brand#54,1291.4113367016819,,nan-Brand#54,
,Brand#54,1756.6981255824767,,nan-Brand#54,
,Brand#54,1527.493578679568,,nan-Brand#54,
,Brand#54,1749.2567428778127,,nan-Brand#54,
,Brand#54,1118.128915828208,,nan-Brand#54,
,Brand#54,1740.425622837133,,nan-Brand#54,
,Brand#54,1955.8415352244035,,nan-Brand#54,
,Brand#54,1523.0524810104475,,nan-Brand#54,
,Brand#54,1129.7161238349997,,nan-Brand#54,
,Brand#54,1725.802763762158,,nan-Brand#54,
,Brand#54,1948.8280653815614,,nan-Brand#54,
,Brand#54,1526.0699457715305,,nan-Brand#54,
,Brand#54,1308.1636673425107,,nan-Brand#54,
,Brand#54,1305.7283650170361,,nan-Brand#54,
,Brand#54,1952.8591394011114,,nan-Brand#54,
,Brand#54,1759.9042964732846,,nan-Brand#54,
,Brand#54,1538.783097618164,,nan-Brand#54,
,Brand#54,1301.7461772338877,,nan-Brand#54,
,Brand#54,1282.17624587664,,nan-Brand#54,
,Brand#54,1735.4208862257576,,nan-Brand#54,
,Brand#54,1298.7769204422018,,nan-Brand#54,
,Brand#54,1941.0453259409435,,nan-Brand#54,
,Brand#54,1529.937187352519,,nan-Brand#54,
,Brand#54,1323.3847265360125,,nan-Brand#54,
,Brand#54,1513.3270116743026,,nan-Brand#54,
,Brand#54,1514.561888339117,,nan-Brand#54,
,Brand#54,1292.082085198991,,nan-Brand#54,
,Brand#54,1528.7662954077696,,nan-Brand#54,
,Brand#54,1328.250999979475,,nan-Brand#54,
,Brand#54,1955.4194116946542,,nan-Brand#54,
,Brand#54,1296.8454652474702,,nan-Brand#54,
,Brand#54,1733.839282349979,,nan-Brand#54,
,Brand#54,1744.5074295030824,,nan-Brand#54,
,Brand#54,1535.304373637529,,nan-Brand#54,
,Brand#54,1126.1838344589012,,nan-Brand#54,
,Brand#54,1733.792884799236,,nan-Brand#54,
,Brand#54,1760.006393464543,,nan-Brand#54,
,Brand#54,1121.2682883195378,,nan-Brand#54,
,Brand#54,1287.2451204142767,,nan-Brand#54,
,Brand#54,1530.0211627176363,,nan-Brand#54,
,Brand#54,1958.8118278166571,,nan-Brand#54,
,Brand#54,1939.0982069739864,,nan-Brand#54,
,Brand#54,1764.8049118851247,,nan-Brand#54,
,Brand#54,1942.1817222107638,,nan-Brand#54,
,Brand#54,1304.2359712693187,,nan-Brand#54,
,Brand#54,1525.1081436630725,,nan-Brand#54,
,Brand#54,1534.206690835129,,nan-Brand#54,
,Brand#54,1117.111277865106,,nan-Brand#54,
,Brand#54,1724.974649540017,,nan-Brand#54,
,Brand#54,1285.6303752042447,,nan-Brand#54,
,Brand#54,1724.7957696376945,,nan-Brand#54,
,Brand#54,1955.3998746889963,,nan-Brand#54,
,Brand#54,1299.5650221898568,,nan-Brand#54,
,Brand#54,1535.8024689914464,,nan-Brand#54,
,Brand#54,1545.3086714356368,,nan-Brand#54,
,Brand#54,1963.9034497906823,,nan-Brand#54,
,Brand#54,1316.3566862339364,,nan-Brand#54,
,Brand#54,1130.3722197529282,,nan-Brand#54,
,Brand#54,1945.531242371372,,nan-Brand#54,
,Brand#54,1117.5333813662558,,nan-Brand#54,
,Brand#54,1934.5297298846108,,nan-Brand#54,
,Brand#54,1734.6097295896827,,nan-Brand#54,
,Brand#54,1528.4535869060944,,nan-Brand#54,
,Brand#54,1317.4115059160151,,nan-Brand#54,
,Brand#54,1945.4661921739964,,nan-Brand#54,
,Brand#54,1940.3812335142813,,nan-Brand#54,
,Brand#54,1757.4129594571411,,nan-Brand#54,
,Brand#54,1533.254350574505,,nan-Brand#54,
,Brand#54,1944.4857861000432,,nan-Brand#54,
,Brand#54,1534.452605081067,,nan-Brand#54,
,Brand#54,1749.6831751317964,,nan-Brand#54,
,Brand#54,1958.6391233015377,,nan-Brand#54,
,Brand#54,1967.102811906491,,nan-Brand#54,
,Brand#54,1516.0370162108316,,nan-Brand#54,
,Brand#54,1755.1983952648718,,nan-Brand#54,
,Brand#54,1525.5210516090972,,nan-Brand#54,
,Brand#54,1535.4958353595468,,nan-Brand#54,
,Brand#54,1530.4413487826732,,nan-Brand#54,
,Brand#54,1967.062640572917,,nan-Brand#54,
,Brand#54,1535.9010386999237,,nan-Brand#54,
,Brand#54,1750.3017565400226,,nan-Brand#54,
,Brand#54,1319.7470624750454,,nan-Brand#54,
,Brand#54,1962.0818808331956,,nan-Brand#54,
,Brand#54,1530.323557863796,,nan-Brand#54,
,Brand#54,1943.9487612561875,,nan-Brand#54,
,Brand#54,1948.0042355202559,,nan-Brand#54,
,Brand#54,1723.8265886491586,,nan-Brand#54,
,Brand#54,1289.1444299284403,,nan-Brand#54,
,Brand#54,1948.906383839352,,nan-Brand#54,
,Brand#54,1747.8590751212755,,nan-Brand#54,
,Brand#54,1544.4271396812485,,nan-Brand#54,
,Brand#54,1315.8223735309646,,nan-Brand#54,
,Brand#54,1270.6044893930284,,nan-Brand#54,
,Brand#54,1535.9520705372197,,nan-Brand#54,
,Brand#54,1947.298886111402,,nan-Brand#54,
,Brand#54,1309.541785770407,,nan-Brand#54,
,Brand#54,1955.2413092879142,,nan-Brand#54,
,Brand#54,1530.943405625856,,nan-Brand#54,
,Brand#54,1734.4229515451423,,nan-Brand#54,
,Brand#54,1540.6127545968734,,nan-Brand#54,
,Brand#54,1548.3007316628975,,nan-Brand#54,
,Brand#54,1320.2240837778952,,nan-Brand#54,
,Brand#54,1951.180532856082,,nan-Brand#54,
,Brand#54,1946.365669564021,,nan-Brand#54,
,Brand#54,1311.6004731274659,,nan-Brand#54,
,Brand#54,1117.5207895687558,,nan-Brand#54,
,Brand#54,1318.9509382836313,,nan-Brand#54,
,Brand#54,1742.8205481472075,,nan-Brand#54,
,Brand#54,1730.583637427457,,nan-Brand#54,
,Brand#54,1741.0323258296721,,nan-Brand#54,
,Brand#54,1304.2298628544117,,nan-Brand#54,
,Brand#54,1542.3133282871947,,nan-Brand#54,
,Brand#54,1952.447008508099,,nan-Brand#54,
,Brand#54,1322.1646942389962,,nan-Brand#54,
,Brand#54,1743.2207173388745,,nan-Brand#54,
,Brand#54,1536.2624648725796,,nan-Brand#54,
,Brand#54,1952.0899491840946,,nan-Brand#54,
,Brand#54,1747.9901451177532,,nan-Brand#54,
,Brand#54,1309.194515321195,,nan-Brand#54,
,Brand#54,1945.0938543885884,,nan-Brand#54,
,Brand#54,1735.9118133993118,,nan-Brand#54,
,Brand#54,1957.5094557184175,,nan-Brand#54,
,Brand#54,1539.2862199451408,,nan-Brand#54,
,Brand#54,1759.1400323219398,,nan-Brand#54,
,Brand#54,1956.446131772101,,nan-Brand#54,
,Brand#54,1529.3536012136171,,nan-Brand#54,
,Brand#54,1937.5522713594667,,nan-Brand#54,
,Brand#54,1752.002805919246,,nan-Brand#54,
,Brand#54,1525.563179988278,,nan-Brand#54,
,Brand#54,1721.2713006028584,,nan-Brand#54,
,Brand#54,1292.163208538679,,nan-Brand#54,
,Brand#54,1748.385793912339,,nan-Brand#54,
,Brand#54,1734.1156893530801,,nan-Brand#54,
,Brand#54,1955.7253591486945,,nan-Brand#54,
,Brand#54,1127.6460123466159,,nan-Brand#54,
,Brand#54,1328.19189312078,,nan-Brand#54,
,Brand#54,1948.7446478773613,,nan-Brand#54,
,Brand#54,1313.3675233950687,,nan-Brand#54,
,Brand#54,1738.137155675767,,nan-Brand#54,
,Brand#54,1308.7939345341774,,nan-Brand#54,
,Brand#54,1350.5464819405568,,nan-Brand#54,
,Brand#54,1299.6681811361143,,nan-Brand#54,
,Brand#54,1522.839494170843,,nan-Brand#54,
,Brand#54,1750.6674395922328,,nan-Brand#54,
,Brand#54,1959.6608844162672,,nan-Brand#54,
,Brand#54,1125.7176763160269,,nan-Brand#54,
,Brand#54,1971.003106125381,,nan-Brand#54,
,Brand#54,1755.371593468483,,nan-Brand#54,
,Brand#54,1534.7701368388175,,nan-Brand#54,
,Brand#54,1739.2885830143562,,nan-Brand#54,
,Brand#54,1537.593279046567,,nan-Brand#54,
,Brand#54,1314.7513559567556,,nan-Brand#54,
,Brand#54,1532.6562081975785,,nan-Brand#54,
,Brand#54,1962.1723468818604,,nan-Brand#54,
,Brand#54,1124.6378642715797,,nan-Brand#54,
,Brand#54,1739.8224159435106,,nan-Brand#54,
,Brand#54,1948.1291458141968,,nan-Brand#54,
,Brand#54,1530.1661139469322,,nan-Brand#54,
,Brand#54,1729.8735907838488,,nan-Brand#54,
,Brand#54,1751.8879841034532,,nan-Brand#54,
,Brand#54,1314.9064114193527,,nan-Brand#54,
,Brand#54,1944.5115148049128,,nan-Brand#54,
,Brand#54,1327.3122048718717,,nan-Brand#54,
,Brand#54,1734.9341796197095,,nan-Brand#54,
,Brand#54,1754.4031181195264,,nan-Brand#54,
,Brand#54,1935.359947562298,,nan-Brand#54,
,Brand#54,1967.5999409147014,,nan-Brand#54,
,Brand#54,1126.9312720465277,,nan-Brand#54,
,Brand#54,1740.884100990829,,nan-Brand#54,
,Brand#54,1742.468990080608,,nan-Brand#54,
,Brand#54,1526.7967332254912,,nan-Brand#54,
,Brand#54,1738.1921392552401,,nan-Brand#54,
,Brand#54,1931.250216549367,,nan-Brand#54,
,Brand#54,1727.7005658989983,,nan-Brand#54,
,Brand#54,1946.7472692162362,,nan-Brand#54,
,Brand#54,1298.4525683184766,,nan-Brand#54,
,Brand#54,1122.1768290843552,,nan-Brand#54,
,Brand#55,1733.4093037863843,,nan-Brand#55,
,Brand#55,1516.9190990269897,,nan-Brand#55,
,Brand#55,1534.426705177888,,nan-Brand#55,
,Brand#55,1283.274371748796,,nan-Brand#55,
,Brand#55,1944.6175067961715,,nan-Brand#55,
,Brand#55,1948.5083290227153,,nan-Brand#55,
,Brand#55,1525.7547311112746,,nan-Brand#55,
,Brand#55,1527.6579812168648,,nan-Brand#55,
,Brand#55,1519.5041854813794,,nan-Brand#55,
,Brand#55,1304.3379929793712,,nan-Brand#55,
,Brand#55,1535.3418399755137,,nan-Brand#55,
,Brand#55,1308.1566379575336,,nan-Brand#55,
,Brand#55,1540.5324813116245,,nan-Brand#55,
,Brand#55,1531.905638617719,,nan-Brand#55,
,Brand#55,1947.24590645887,,nan-Brand#55,
,Brand#55,1723.1357185456586,,nan-Brand#55,
,Brand#55,1315.9326839716496,,nan-Brand#55,
,Brand#55,1949.354896802054,,nan-Brand#55,
,Brand#55,1744.347766668071,,nan-Brand#55,
,Brand#55,1120.9407802808666,,nan-Brand#55,
,,1946.2000486142892,,nan-nan,
,Brand#55,1286.1359833592276,,nan-Brand#55,
,Brand#55,1941.4119039518587,,nan-Brand#55,
,Brand#55,1296.2241863411778,,nan-Brand#55,
,Brand#55,1943.6282100771962,,nan-Brand#55,
,Brand#55,1311.0722938497704,,nan-Brand#55,
,Brand#55,1534.474544960571,,nan-Brand#55,
,Brand#55,1940.610265682185,,nan-Brand#55,
,Brand#55,1296.269939869453,,nan-Brand#55,
,Brand#55,1289.7956631655886,,nan-Brand#55,
,Brand#55,1945.9270558489272,,nan-Brand#55,
,Brand#55,1121.752682448704,,nan-Brand#55,
,Brand#55,1523.475387210178,,nan-Brand#55,
,Brand#55,1724.9323549202963,,nan-Brand#55,
,Brand#55,1126.5338312481124,,nan-Brand#55,
,Brand#55,1737.547073857642,,nan-Brand#55,
,Brand#55,1329.2119866406563,,nan-Brand#55,
,Brand#55,1722.3906212509305,,nan-Brand#55,
,Brand#55,1285.0349001947993,,nan-Brand#55,
,Brand#55,1528.9527638652942,,nan-Brand#55,
,,1727.0894658842271,,nan-nan,
,Brand#55,1309.181303961401,,nan-Brand#55,
,Brand#55,1965.0382350980378,,nan-Brand#55,
,Brand#55,1336.00564741584,,nan-Brand#55,
,Brand#55,1727.43804860854,,nan-Brand#55,
,Brand#55,1315.5364226225336,,nan-Brand#55,
,Brand#55,1957.2932458778407,,nan-Brand#55,
,Brand#55,1310.5708124057253,,nan-Brand#55,
,,1118.254933700352,,nan-nan,
,Brand#55,1947.1884371239912,,nan-Brand#55,
,Brand#55,1541.4363046870717,,nan-Brand#55,
,Brand#55,1952.5995176242056,,nan-Brand#55,
,Brand#55,1318.4375254222223,,nan-Brand#55,
,Brand#55,1725.5114979800137,,nan-Brand#55,
,Brand#55,1278.2454867688054,,nan-Brand#55,
,Brand#55,1533.5961642242808,,nan-Brand#55,
,Brand#55,1526.0708778866517,,nan-Brand#55,
362435.0,Brand#55,1127.195017163519,5.0,5.0-Brand#55,
,Brand#55,1953.3339343992689,,nan-Brand#55,
,Brand#55,1311.934098213416,,nan-Brand#55,
,Brand#55,1319.905501693492,,nan-Brand#55,
,Brand#55,1306.531403839968,,nan-Brand#55,
,Brand#55,1536.913743673774,,nan-Brand#55,
,Brand#55,1538.6257372399195,,nan-Brand#55,
,Brand#55,1732.3690242753541,,nan-Brand#55,
,Brand#55,1752.7757895163088,,nan-Brand#55,
,Brand#55,1309.3665042750204,,nan-Brand#55,
,Brand#55,1531.1744719813964,,nan-Brand#55,
,Brand#55,1528.9628984188525,,nan-Brand#55,
,Brand#55,1757.8640379890844,,nan-Brand#55,
,Brand#55,1298.1672559100623,,nan-Brand#55,
,Brand#55,1530.4615299544012,,nan-Brand#55,
,Brand#55,1945.8131094386586,,nan-Brand#55,
,Brand#55,1747.6568063602388,,nan-Brand#55,
,Brand#55,1755.2257357052297,,nan-Brand#55,
,Brand#55,1534.7483552430135,,nan-Brand#55,
