a_origin_state_abr,a_unique_carrier,a_taxi_out,a_air_time,a_distance,a_origin_state_abr-a_unique_carrier,flights2-flight-a_rate
NM,EV,18.720781,1221.4421,844.7717,NM-EV,0.5192307692307693
NM,EV,18.84237,1223.0225,855.9598,NM-EV,0.5192307692307693
NM,EV,18.63087,1221.7657,847.1981,NM-EV,0.5192307692307693
NM,HP,18.77617,1222.2646,850.32513,NM-HP,1.0
NM,HP,18.904516,1221.1478,849.0328,NM-HP,1.0
NM,EV,18.90109,1221.8024,851.26465,NM-EV,0.5192307692307693
NM,EV,18.707245,1221.1287,842.33234,NM-EV,0.5192307692307693
NM,HP,18.663431,1221.8857,849.1361,NM-HP,1.0
NM,EV,18.800434,1221.8036,849.7268,NM-EV,0.5192307692307693
NM,EV,18.721006,1222.7205,854.80054,NM-EV,0.5192307692307693
NM,EV,18.940235,1221.1525,845.47595,NM-EV,0.5192307692307693
NM,EV,18.791468,1222.5085,852.58875,NM-EV,0.5192307692307693
NM,HP,18.787207,1222.7888,851.36664,NM-HP,1.0
NM,EV,18.892622,1221.7241,844.3965,NM-EV,0.5192307692307693
NM,EV,18.74913,1222.8916,854.69806,NM-EV,0.5192307692307693
NM,EV,18.755558,1222.0599,849.60156,NM-EV,0.5192307692307693
NM,EV,18.663712,1221.424,849.0614,NM-EV,0.5192307692307693
NM,EV,18.771175,1221.2725,850.15436,NM-EV,0.5192307692307693
NM,EV,18.78567,1221.6166,846.87213,NM-EV,0.5192307692307693
NM,EV,18.737907,1221.3939,849.822,NM-EV,0.5192307692307693
NM,EV,18.624353,1221.7131,850.88965,NM-EV,0.5192307692307693
NM,EV,18.687449,1222.082,850.3124,NM-EV,0.5192307692307693
NM,MQ,18.068708,1226.2394,865.64716,NM-MQ,0.38375108038029393
NM,F9,18.025064,1225.0,860.01855,NM-F9,1.0
NM,MQ,18.101976,1227.2507,867.5542,NM-MQ,0.38375108038029393
NM,MQ,18.036804,1225.4524,857.7739,NM-MQ,0.38375108038029393
NM,F9,18.02721,1225.8164,862.1961,NM-F9,1.0
NM,F9,18.083658,1224.8281,857.5429,NM-F9,1.0
NM,F9,18.075945,1226.1687,863.76843,NM-F9,1.0
NM,MQ,18.16696,1227.6193,875.4171,NM-MQ,0.38375108038029393
NM,MQ,18.141262,1226.6874,864.49097,NM-MQ,0.38375108038029393
NM,F9,18.137213,1225.1,858.2157,NM-F9,1.0
NM,F9,17.86807,1225.1633,858.5228,NM-F9,1.0
NM,F9,18.007006,1226.3425,865.9949,NM-F9,1.0
NM,FL,17.478247,1221.0096,889.89294,NM-FL,1.0
NM,FL,17.458078,1221.7849,889.42505,NM-FL,1.0
NM,FL,17.579437,1220.7546,885.4055,NM-FL,1.0
NM,FL,17.527977,1221.8342,893.23206,NM-FL,1.0
NM,FL,17.483799,1221.3505,891.70953,NM-FL,1.0
NM,FL,17.469791,1220.6411,888.2282,NM-FL,1.0
NM,FL,17.615467,1221.8444,890.2173,NM-FL,1.0
NM,FL,17.568544,1220.4344,884.37384,NM-FL,1.0
NM,FL,17.701868,1222.0173,890.2172,NM-FL,1.0
NM,FL,17.532543,1222.3528,891.9775,NM-FL,1.0
NM,FL,17.531446,1221.4272,890.4331,NM-FL,1.0
NM,NK,17.411135,1220.2314,883.26044,NM-NK,1.0
NM,FL,17.516058,1220.4242,885.1946,NM-FL,1.0
NM,FL,17.602913,1220.9858,884.15784,NM-FL,1.0
NM,AQ,17.630878,1222.2135,892.4487,NM-AQ,1.0
NM,FL,17.615007,1221.0778,886.65027,NM-FL,1.0
NM,FL,17.473734,1219.8672,880.0974,NM-FL,1.0
NM,FL,17.544966,1220.7662,885.0001,NM-FL,1.0
NM,FL,17.531872,1220.5555,887.67426,NM-FL,1.0
NM,NK,17.555368,1221.0742,886.84033,NM-NK,1.0
NM,FL,17.431303,1221.6068,890.89514,NM-FL,1.0
NM,FL,17.459541,1222.45,897.26276,NM-FL,1.0
NM,AQ,17.641068,1221.547,890.825,NM-AQ,1.0
NM,HA,17.189104,1220.4689,885.696,NM-HA,1.0
NM,F9,17.34085,1220.0824,884.4305,NM-F9,1.0
NM,F9,17.32491,1220.3988,885.2945,NM-F9,1.0
NM,HA,17.298733,1220.949,887.21655,NM-HA,1.0
NM,HA,17.254875,1221.8031,890.17365,NM-HA,1.0
NM,HA,17.235466,1221.1995,891.6756,NM-HA,1.0
NM,HA,17.24012,1219.6393,881.91797,NM-HA,1.0
NM,HA,17.301514,1220.2661,883.8762,NM-HA,1.0
NM,HA,17.12605,1221.4622,888.462,NM-HA,1.0
NM,F9,17.310396,1220.718,886.28033,NM-F9,1.0
NM,HA,17.447748,1221.9233,891.48395,NM-HA,1.0
NM,HA,17.346624,1221.2578,888.71387,NM-HA,1.0
NM,HA,17.24767,1221.0546,891.42224,NM-HA,1.0
MO,HA,17.121147,1218.936,878.0509,MO-HA,0.6324786324786326
NM,NK,20.749983,1205.7046,848.44293,NM-NK,1.0
NM,HP,20.822006,1204.6366,843.59015,NM-HP,1.0
NM,HP,20.66914,1205.9825,851.2119,NM-HP,1.0
NM,HP,20.681135,1204.588,842.6737,NM-HP,1.0
NM,HP,20.751339,1204.8607,846.93915,NM-HP,1.0
NM,EV,20.686316,1206.2758,850.9557,NM-EV,0.5192307692307693
NM,HP,20.866842,1205.3131,849.0128,NM-HP,1.0
NM,HP,20.653072,1205.571,849.88055,NM-HP,1.0
NM,HP,20.616756,1204.3784,843.0366,NM-HP,1.0
NM,HP,20.8766,1204.8937,848.1311,NM-HP,1.0
NM,HP,20.793026,1204.6106,845.37744,NM-HP,1.0
NM,HP,20.88043,1206.0049,855.8151,NM-HP,1.0
NM,HP,20.75078,1205.5385,848.4795,NM-HP,1.0
NM,HP,20.874952,1204.3907,842.3207,NM-HP,1.0
NM,EV,20.727066,1204.5348,839.5241,NM-EV,0.5192307692307693
NM,HP,20.706255,1204.202,840.83765,NM-HP,1.0
NM,HP,20.676092,1203.9493,839.41907,NM-HP,1.0
NM,HP,20.760664,1204.7416,843.78015,NM-HP,1.0
NM,HP,20.8099,1204.5227,840.10547,NM-HP,1.0
NM,HP,20.721472,1204.2639,843.498,NM-HP,1.0
NM,HP,20.700682,1204.3032,844.0314,NM-HP,1.0
NM,HP,20.777344,1204.067,839.8741,NM-HP,1.0
NM,HP,20.69478,1204.9705,845.44543,NM-HP,1.0
NM,HP,20.520248,1204.239,839.0647,NM-HP,1.0
NM,HP,20.907299,1204.9702,842.9917,NM-HP,1.0
NM,HP,20.792114,1203.8969,841.281,NM-HP,1.0
NM,HP,20.749733,1205.3011,847.8254,NM-HP,1.0
NM,HP,20.78802,1204.9298,846.8215,NM-HP,1.0
NM,HP,20.857897,1205.4506,848.2761,NM-HP,1.0
NM,HP,20.801472,1205.8834,847.0662,NM-HP,1.0
NM,HP,20.76168,1204.3898,841.6014,NM-HP,1.0
NM,NK,20.702034,1204.6893,842.18774,NM-NK,1.0
NM,MQ,20.550894,1207.828,859.80927,NM-MQ,0.38375108038029393
NM,F9,20.724506,1207.4716,855.45935,NM-F9,1.0
NM,MQ,20.626266,1205.8385,851.1512,NM-MQ,0.38375108038029393
NM,MQ,20.567625,1206.308,849.8398,NM-MQ,0.38375108038029393
NM,MQ,20.5534,1206.6693,852.22144,NM-MQ,0.38375108038029393
NM,MQ,20.520966,1205.3632,844.6624,NM-MQ,0.38375108038029393
NM,MQ,20.632277,1207.2759,852.09503,NM-MQ,0.38375108038029393
NM,MQ,20.588408,1206.5618,849.5636,NM-MQ,0.38375108038029393
NM,MQ,20.744488,1207.3956,857.7607,NM-MQ,0.38375108038029393
NM,MQ,20.877127,1207.2751,856.5663,NM-MQ,0.38375108038029393
NM,MQ,20.693485,1208.7375,861.088,NM-MQ,0.38375108038029393
NM,MQ,20.639185,1206.3826,849.29816,NM-MQ,0.38375108038029393
NM,MQ,20.659704,1206.8245,852.155,NM-MQ,0.38375108038029393
NM,MQ,20.63638,1207.8641,859.48047,NM-MQ,0.38375108038029393
NM,MQ,20.60379,1206.9321,854.2893,NM-MQ,0.38375108038029393
NM,MQ,20.616392,1208.0454,856.68994,NM-MQ,0.38375108038029393
NM,MQ,20.649656,1206.3905,851.27673,NM-MQ,0.38375108038029393
NM,MQ,20.665615,1207.3862,857.33813,NM-MQ,0.38375108038029393
NM,MQ,20.650812,1206.7046,853.1951,NM-MQ,0.38375108038029393
NM,MQ,20.763449,1206.4635,853.0858,NM-MQ,0.38375108038029393
NM,MQ,20.826527,1206.9728,854.60754,NM-MQ,0.38375108038029393
NM,MQ,20.522625,1206.5088,850.39233,NM-MQ,0.38375108038029393
NM,MQ,20.55837,1205.794,846.8241,NM-MQ,0.38375108038029393
NM,MQ,20.623728,1206.9628,857.3571,NM-MQ,0.38375108038029393
NM,MQ,20.51672,1207.486,856.31354,NM-MQ,0.38375108038029393
NM,MQ,20.644855,1207.1602,856.2203,NM-MQ,0.38375108038029393
NM,MQ,20.73375,1207.1941,853.57654,NM-MQ,0.38375108038029393
NM,MQ,20.673613,1207.8977,857.94794,NM-MQ,0.38375108038029393
NM,MQ,20.603693,1206.5476,850.58984,NM-MQ,0.38375108038029393
NM,MQ,20.78496,1207.4978,858.3929,NM-MQ,0.38375108038029393
NM,MQ,20.461874,1206.3734,848.389,NM-MQ,0.38375108038029393
NM,MQ,20.674206,1206.7943,851.41486,NM-MQ,0.38375108038029393
NM,MQ,20.615341,1206.8356,851.45276,NM-MQ,0.38375108038029393
NM,MQ,20.619278,1207.2311,857.23065,NM-MQ,0.38375108038029393
NM,FL,16.363298,1256.3091,880.5844,NM-FL,1.0
NM,FL,16.163643,1254.3523,874.5334,NM-FL,1.0
NM,FL,16.335833,1255.5732,880.5269,NM-FL,1.0
NM,NW,15.237139,1258.1208,900.43896,NM-NW,0.3946886446886448
NM,NW,15.244865,1258.8022,900.60626,NM-NW,0.3946886446886448
NM,NW,15.277921,1259.633,906.12366,NM-NW,0.3946886446886448
NM,NW,15.216267,1258.3711,900.84436,NM-NW,0.3946886446886448
NM,NW,15.3528595,1257.6375,897.20764,NM-NW,0.3946886446886448
NM,NW,15.07259,1257.111,887.4327,NM-NW,0.3946886446886448
NM,NW,15.227585,1257.9213,896.048,NM-NW,0.3946886446886448
NM,NW,15.303174,1257.7202,896.1217,NM-NW,0.3946886446886448
NM,NW,15.283893,1258.6555,897.6654,NM-NW,0.3946886446886448
NM,NW,15.126532,1258.4812,900.30304,NM-NW,0.3946886446886448
NM,NW,15.297021,1257.2445,895.9556,NM-NW,0.3946886446886448
NM,NW,15.112068,1259.2854,902.7901,NM-NW,0.3946886446886448
NM,NW,15.147938,1256.6108,889.46185,NM-NW,0.3946886446886448
NM,NW,15.207335,1258.2084,900.3658,NM-NW,0.3946886446886448
NM,NW,15.166916,1260.2542,905.646,NM-NW,0.3946886446886448
NM,NW,15.188387,1258.0111,896.6029,NM-NW,0.3946886446886448
NM,NW,15.230961,1258.1099,898.17474,NM-NW,0.3946886446886448
NM,NW,15.183268,1258.8997,902.1079,NM-NW,0.3946886446886448
NM,NW,15.338328,1258.9536,904.12213,NM-NW,0.3946886446886448
NM,NW,15.171035,1256.9401,894.482,NM-NW,0.3946886446886448
NM,NW,15.237572,1258.3411,895.0404,NM-NW,0.3946886446886448
NM,NW,15.339314,1255.9297,888.4444,NM-NW,0.3946886446886448
NM,NW,15.311824,1258.1212,899.62933,NM-NW,0.3946886446886448
NM,NW,15.375433,1258.96,904.4057,NM-NW,0.3946886446886448
NM,NW,15.170757,1257.9447,897.067,NM-NW,0.3946886446886448
NM,NW,15.17201,1260.6968,906.41736,NM-NW,0.3946886446886448
NM,NW,15.199705,1258.772,899.93176,NM-NW,0.3946886446886448
NM,NW,15.213946,1257.8945,896.14453,NM-NW,0.3946886446886448
NM,NW,15.163154,1257.6069,891.38727,NM-NW,0.3946886446886448
NM,NW,15.238371,1258.1772,895.8481,NM-NW,0.3946886446886448
NM,NW,15.182314,1257.4849,895.89795,NM-NW,0.3946886446886448
NM,NW,15.228785,1257.6501,894.02954,NM-NW,0.3946886446886448
NM,NW,15.287076,1258.7855,896.8067,NM-NW,0.3946886446886448
NM,OH (1),16.712523,1241.6449,845.3626,NM-OH (1),0.8043956043956045
NM,OH (1),16.734787,1243.9642,852.4309,NM-OH (1),0.8043956043956045
NM,OH (1),16.68752,1240.5621,838.7778,NM-OH (1),0.8043956043956045
NM,OH (1),16.804796,1242.4517,847.1696,NM-OH (1),0.8043956043956045
NM,OH (1),16.762018,1242.9247,849.60803,NM-OH (1),0.8043956043956045
NM,OH (1),16.66277,1242.7074,845.7451,NM-OH (1),0.8043956043956045
NM,OH (1),16.656767,1242.458,846.8966,NM-OH (1),0.8043956043956045
NM,OH (1),16.688639,1242.8026,850.32196,NM-OH (1),0.8043956043956045
NM,OH (1),16.809795,1241.8213,845.7301,NM-OH (1),0.8043956043956045
NM,OH (1),16.90138,1243.2635,851.7839,NM-OH (1),0.8043956043956045
NM,OH (1),16.678572,1243.5093,849.5447,NM-OH (1),0.8043956043956045
NM,OH (1),16.758568,1243.8506,853.29517,NM-OH (1),0.8043956043956045
NM,OH (1),16.707636,1241.7546,847.88245,NM-OH (1),0.8043956043956045
NM,OH (1),16.898886,1243.7415,854.3802,NM-OH (1),0.8043956043956045
NM,OH (1),16.765602,1241.9493,845.2265,NM-OH (1),0.8043956043956045
NM,OH (1),16.621357,1243.46,852.1973,NM-OH (1),0.8043956043956045
NM,OH (1),16.566174,1241.0972,846.2754,NM-OH (1),0.8043956043956045
NM,OH (1),16.71166,1243.2677,850.32623,NM-OH (1),0.8043956043956045
NM,OH (1),16.642431,1243.2053,849.2677,NM-OH (1),0.8043956043956045
NM,OH (1),16.777267,1244.1013,856.84503,NM-OH (1),0.8043956043956045
NM,OH (1),16.6202,1243.0701,849.53033,NM-OH (1),0.8043956043956045
NM,OH (1),16.903017,1243.247,851.5916,NM-OH (1),0.8043956043956045
NM,OH (1),16.702131,1242.5043,847.5286,NM-OH (1),0.8043956043956045
NM,OH (1),16.691578,1244.1823,856.3517,NM-OH (1),0.8043956043956045
NM,OH (1),16.521107,1242.4235,847.6218,NM-OH (1),0.8043956043956045
NM,OH (1),16.774796,1243.4177,850.6646,NM-OH (1),0.8043956043956045
NM,OH (1),16.566765,1242.5837,847.4821,NM-OH (1),0.8043956043956045
NM,OH (1),16.639174,1243.1256,849.7359,NM-OH (1),0.8043956043956045
NM,OO,15.557168,1242.0947,853.742,NM-OO,0.33498759305210923
NM,OO,15.536436,1242.3417,853.8298,NM-OO,0.33498759305210923
NM,OO,15.596164,1240.9501,849.4626,NM-OO,0.33498759305210923
NM,OO,15.624834,1243.1259,858.4424,NM-OO,0.33498759305210923
NM,OO,15.863198,1244.248,861.1336,NM-OO,0.33498759305210923
NM,OO,15.45947,1244.0852,862.49744,NM-OO,0.33498759305210923
NM,OO,15.693506,1242.3489,854.4147,NM-OO,0.33498759305210923
NM,OO,15.756505,1242.7513,858.8016,NM-OO,0.33498759305210923
NM,OO,15.7548065,1243.475,861.0809,NM-OO,0.33498759305210923
NM,OO,15.77088,1241.447,853.845,NM-OO,0.33498759305210923
NM,OO,15.656574,1242.0105,856.77435,NM-OO,0.33498759305210923
NM,OO,15.663838,1244.3053,863.9621,NM-OO,0.33498759305210923
NM,OO,15.769065,1243.663,862.097,NM-OO,0.33498759305210923
NM,OO,15.805228,1242.9064,858.1814,NM-OO,0.33498759305210923
NM,OO,15.629106,1241.4095,851.68945,NM-OO,0.33498759305210923
NM,OO,15.600239,1241.8973,850.5336,NM-OO,0.33498759305210923
NM,OO,15.733396,1241.0712,849.0216,NM-OO,0.33498759305210923
NM,OO,15.6975155,1241.9292,852.1055,NM-OO,0.33498759305210923
NM,OO,15.704021,1241.9016,853.7662,NM-OO,0.33498759305210923
NM,OO,15.695881,1243.4725,859.45483,NM-OO,0.33498759305210923
NM,OO,15.778559,1242.7872,855.01245,NM-OO,0.33498759305210923
NM,OO,15.436364,1242.9094,857.7288,NM-OO,0.33498759305210923
NM,OO,15.6278,1243.3131,861.94104,NM-OO,0.33498759305210923
NM,OO,15.711226,1243.5829,860.8141,NM-OO,0.33498759305210923
NM,OO,15.530062,1242.1481,852.3479,NM-OO,0.33498759305210923
NM,OO,15.751277,1243.0632,861.84393,NM-OO,0.33498759305210923
NM,OO,15.700271,1242.546,856.78284,NM-OO,0.33498759305210923
NM,OO,15.692628,1242.8038,859.9266,NM-OO,0.33498759305210923
NM,OO,15.575033,1242.4689,857.7936,NM-OO,0.33498759305210923
NM,OO,15.676127,1241.4907,852.6322,NM-OO,0.33498759305210923
NM,OO,15.692355,1243.7289,861.17456,NM-OO,0.33498759305210923
NM,TW,16.823145,1230.6143,825.09644,NM-TW,1.0
NM,,16.703709,1228.2114,810.08,NM-nan,
NM,OH (1),16.89058,1229.5288,823.2918,NM-OH (1),0.8043956043956045
NM,TW,16.706125,1228.7594,817.43695,NM-TW,1.0
NM,VX,16.747568,1228.1921,813.9725,NM-VX,1.0
NM,OH (1),16.806612,1230.2079,825.1392,NM-OH (1),0.8043956043956045
NM,TW,16.89521,1229.1045,815.8322,NM-TW,1.0
NM,TW,16.878391,1230.15,821.0734,NM-TW,1.0
NM,,16.777617,1230.2046,825.38043,NM-nan,
NJ,VX,16.990538,1229.6656,819.84143,NJ-VX,1.0
NM,OH (1),16.775387,1227.7567,814.3624,NM-OH (1),0.8043956043956045
NM,,16.778471,1228.0919,807.74274,NM-nan,
NM,OH (1),16.834908,1228.7831,818.5467,NM-OH (1),0.8043956043956045
NM,VX,16.746927,1227.7872,815.1273,NM-VX,1.0
NM,TW,16.812786,1229.5309,817.9678,NM-TW,1.0
NM,TW,16.767815,1229.1521,816.7292,NM-TW,1.0
NM,,16.947319,1228.7788,815.57513,NM-nan,
NM,OH (1),16.766113,1229.916,823.03986,NM-OH (1),0.8043956043956045
NM,OH (1),16.920254,1230.063,820.36615,NM-OH (1),0.8043956043956045
NM,TW,16.733856,1229.3743,815.8568,NM-TW,1.0
NM,OH (1),16.777374,1229.7194,819.6632,NM-OH (1),0.8043956043956045
NM,,16.853567,1227.1832,808.76465,NM-nan,
NM,XE,16.87514,1228.1945,810.6433,NM-XE,0.860805860805861
NJ,,16.62192,1228.8914,820.02423,NJ-nan,
NM,OO,16.119385,1231.5795,839.77905,NM-OO,0.33498759305210923
NM,TZ,15.942331,1232.8473,843.5225,NM-TZ,1.0
NM,AS,15.986744,1233.4742,842.11615,NM-AS,0.7538461538461539
NM,OO,15.935316,1231.8344,837.9187,NM-OO,0.33498759305210923
NM,OO,16.019209,1232.0831,838.2353,NM-OO,0.33498759305210923
NM,UA,18.941917,1215.4109,785.2073,NM-UA,0.2282717282717283
NM,UA,18.713032,1216.3296,785.66766,NM-UA,0.2282717282717283
NM,UA,18.714321,1216.0415,785.4523,NM-UA,0.2282717282717283
NM,UA,18.743176,1216.2439,785.4511,NM-UA,0.2282717282717283
NM,UA,18.617212,1215.5128,782.78345,NM-UA,0.2282717282717283
NM,UA,18.629,1216.5061,787.499,NM-UA,0.2282717282717283
NM,UA,18.597496,1215.8728,784.3817,NM-UA,0.2282717282717283
NM,UA,18.690048,1216.4303,785.0387,NM-UA,0.2282717282717283
NM,UA,18.843042,1215.5651,782.7719,NM-UA,0.2282717282717283
NM,UA,18.94592,1216.4589,785.40546,NM-UA,0.2282717282717283
NM,UA,18.796162,1215.7788,783.0563,NM-UA,0.2282717282717283
NM,UA,18.569231,1215.694,785.8599,NM-UA,0.2282717282717283
NM,UA,18.807491,1214.8479,778.61176,NM-UA,0.2282717282717283
NM,UA,18.683687,1217.0834,788.68604,NM-UA,0.2282717282717283
NM,UA,18.844765,1217.7478,794.62604,NM-UA,0.2282717282717283
NM,UA,18.697384,1216.2208,785.8484,NM-UA,0.2282717282717283
NM,UA,18.635166,1215.0813,778.0604,NM-UA,0.2282717282717283
NM,UA,18.7203,1215.6221,782.58954,NM-UA,0.2282717282717283
NM,UA,18.549168,1214.9653,778.85986,NM-UA,0.2282717282717283
NM,UA,18.635502,1215.8079,780.4718,NM-UA,0.2282717282717283
NM,UA,18.833508,1216.5912,787.3745,NM-UA,0.2282717282717283
NM,UA,18.799166,1215.1831,780.4918,NM-UA,0.2282717282717283
NM,UA,18.791397,1215.8508,787.4902,NM-UA,0.2282717282717283
NM,UA,18.685257,1215.0247,782.35986,NM-UA,0.2282717282717283
NM,UA,18.690231,1217.0691,791.4753,NM-UA,0.2282717282717283
NM,UA,18.820135,1217.2057,792.0753,NM-UA,0.2282717282717283
NM,UA,18.688583,1216.1256,780.88074,NM-UA,0.2282717282717283
NM,UA,18.429258,1217.0531,789.444,NM-UA,0.2282717282717283
NM,UA,18.84227,1215.9028,785.1576,NM-UA,0.2282717282717283
NM,UA,18.74767,1215.0924,780.54803,NM-UA,0.2282717282717283
NM,UA,18.727013,1217.3167,789.3613,NM-UA,0.2282717282717283
NM,UA,18.563408,1215.4252,781.6739,NM-UA,0.2282717282717283
NM,UA,18.804556,1216.0146,783.5867,NM-UA,0.2282717282717283
NM,UA,18.8047,1215.0376,783.1478,NM-UA,0.2282717282717283
NM,UA,18.661629,1215.4971,779.24493,NM-UA,0.2282717282717283
NM,US,17.539513,1220.0029,804.7969,NM-US,0.22864721485411146
NM,US,17.352415,1217.9922,797.49347,NM-US,0.22864721485411146
NM,US,17.28019,1218.3948,796.3144,NM-US,0.22864721485411146
NM,US,17.414377,1218.4882,795.51166,NM-US,0.22864721485411146
NM,US,17.533302,1216.7054,788.74176,NM-US,0.22864721485411146
NM,US,17.396889,1218.5552,798.27295,NM-US,0.22864721485411146
NM,US,17.454628,1218.3268,796.2977,NM-US,0.22864721485411146
NM,US,17.4423,1218.2823,796.8767,NM-US,0.22864721485411146
NM,US,17.448254,1218.9692,799.6033,NM-US,0.22864721485411146
NM,US,17.304995,1219.1025,801.069,NM-US,0.22864721485411146
NM,US,17.3271,1218.7723,797.1571,NM-US,0.22864721485411146
NM,US,17.402058,1218.3193,796.3366,NM-US,0.22864721485411146
NM,US,17.452797,1218.6177,798.5266,NM-US,0.22864721485411146
NM,US,17.438744,1219.5742,799.06537,NM-US,0.22864721485411146
NM,US,17.553808,1218.1742,797.24445,NM-US,0.22864721485411146
NM,US,17.514244,1218.7583,799.58594,NM-US,0.22864721485411146
NM,US,17.44579,1219.4031,801.5385,NM-US,0.22864721485411146
NM,US,17.335737,1218.213,795.25275,NM-US,0.22864721485411146
NM,US,17.303074,1219.0453,798.19415,NM-US,0.22864721485411146
NM,US,17.391666,1219.1207,799.08026,NM-US,0.22864721485411146
NM,US,17.252747,1217.8953,792.8705,NM-US,0.22864721485411146
NM,US,17.490864,1219.0333,797.6224,NM-US,0.22864721485411146
NM,US,17.428345,1217.7378,793.64624,NM-US,0.22864721485411146
NM,US,17.392048,1218.4257,796.9117,NM-US,0.22864721485411146
NM,US,17.336163,1216.7034,785.1951,NM-US,0.22864721485411146
NM,US,17.504969,1219.0992,804.4054,NM-US,0.22864721485411146
NM,US,17.550766,1218.3591,796.01166,NM-US,0.22864721485411146
NM,US,17.32277,1218.253,799.458,NM-US,0.22864721485411146
NM,US,17.227741,1218.7616,792.93646,NM-US,0.22864721485411146
NM,US,17.339203,1219.8708,806.4807,NM-US,0.22864721485411146
NM,US,17.286287,1217.9495,793.9879,NM-US,0.22864721485411146
NM,US,17.494179,1217.0618,786.3577,NM-US,0.22864721485411146
NM,US,17.457663,1218.3625,797.5999,NM-US,0.22864721485411146
NM,UA,15.686258,1237.4069,839.3306,NM-UA,0.2282717282717283
NM,UA,15.799954,1237.3668,842.04926,NM-UA,0.2282717282717283
NM,UA,15.9145565,1238.2819,849.1817,NM-UA,0.2282717282717283
NM,UA,15.7037115,1237.2996,840.07556,NM-UA,0.2282717282717283
NM,UA,15.840883,1237.415,845.5253,NM-UA,0.2282717282717283
NM,UA,15.72403,1236.6571,839.6055,NM-UA,0.2282717282717283
NM,WN,15.683713,1242.2349,877.0454,NM-WN,0.10079575596816978
NM,WN,15.537093,1241.8898,876.8856,NM-WN,0.10079575596816978
NM,WN,15.656805,1242.3047,873.46423,NM-WN,0.10079575596816978
NM,WN,15.49919,1240.5316,867.29614,NM-WN,0.10079575596816978
NM,WN,15.498171,1241.0063,868.98737,NM-WN,0.10079575596816978
NM,WN,15.557812,1241.4248,873.6155,NM-WN,0.10079575596816978
NM,WN,15.4447155,1241.6462,869.2497,NM-WN,0.10079575596816978
NM,WN,15.443456,1241.356,867.02527,NM-WN,0.10079575596816978
NM,WN,15.528608,1240.9971,868.4671,NM-WN,0.10079575596816978
NM,WN,15.496871,1241.8416,870.97375,NM-WN,0.10079575596816978
NM,WN,15.433737,1242.2502,874.2397,NM-WN,0.10079575596816978
NM,WN,15.459944,1241.4655,870.88837,NM-WN,0.10079575596816978
NM,WN,15.487862,1240.3455,863.41064,NM-WN,0.10079575596816978
NM,WN,15.553644,1240.8156,866.7649,NM-WN,0.10079575596816978
NM,WN,15.571685,1241.9193,879.3045,NM-WN,0.10079575596816978
NM,WN,15.489409,1241.4912,872.13403,NM-WN,0.10079575596816978
NM,WN,15.421928,1240.37,865.23004,NM-WN,0.10079575596816978
NM,WN,15.532683,1241.8969,871.40717,NM-WN,0.10079575596816978
NM,WN,15.417624,1240.787,865.88416,NM-WN,0.10079575596816978
NM,WN,15.51337,1242.1696,878.9179,NM-WN,0.10079575596816978
NM,WN,15.568617,1242.1362,875.6259,NM-WN,0.10079575596816978
NM,WN,15.491367,1241.4149,872.0086,NM-WN,0.10079575596816978
NM,WN,15.418932,1242.8767,877.0262,NM-WN,0.10079575596816978
NM,WN,15.3994255,1241.6868,871.80145,NM-WN,0.10079575596816978
NM,WN,15.362351,1240.6843,866.2975,NM-WN,0.10079575596816978
NM,WN,15.492486,1241.7952,874.4463,NM-WN,0.10079575596816978
NM,WN,15.499611,1241.3914,872.65784,NM-WN,0.10079575596816978
NM,WN,15.472801,1242.2949,873.50073,NM-WN,0.10079575596816978
NM,WN,15.448332,1242.2291,875.82214,NM-WN,0.10079575596816978
NM,WN,15.496479,1242.6685,874.6547,NM-WN,0.10079575596816978
NM,WN,15.449871,1240.7855,868.4307,NM-WN,0.10079575596816978
NM,WN,15.535843,1241.1128,868.4918,NM-WN,0.10079575596816978
NM,,17.60687,1219.8135,790.481,NM-nan,
NM,XE,17.464638,1221.4984,797.9255,NM-XE,0.860805860805861
NM,XE,17.580843,1219.5602,788.8559,NM-XE,0.860805860805861
NM,,17.448528,1219.2104,790.57043,NM-nan,
NM,XE,17.484049,1218.3938,786.19464,NM-XE,0.860805860805861
NM,XE,17.540707,1220.0721,791.977,NM-XE,0.860805860805861
NM,XE,17.484667,1221.3632,799.19324,NM-XE,0.860805860805861
NM,XE,17.650478,1222.3843,806.4013,NM-XE,0.860805860805861
NM,XE,17.52084,1220.0164,795.817,NM-XE,0.860805860805861
NM,,17.662197,1220.358,797.3322,NM-nan,
NM,,17.672403,1221.1794,802.38806,NM-nan,
NM,,17.349213,1219.2656,790.08826,NM-nan,
NM,XE,17.545616,1222.0565,802.516,NM-XE,0.860805860805861
NM,XE,17.711685,1220.9531,798.18445,NM-XE,0.860805860805861
NM,,17.763184,1220.9685,796.6143,NM-nan,
NM,XE,17.46279,1221.183,796.5252,NM-XE,0.860805860805861
NM,,17.586664,1220.3865,793.9389,NM-nan,
NM,XE,17.533792,1220.0029,795.0396,NM-XE,0.860805860805861
NM,XE,17.59958,1221.1133,797.01886,NM-XE,0.860805860805861
NM,XE,17.660921,1221.2994,802.1679,NM-XE,0.860805860805861
NM,XE,17.632412,1220.5476,797.801,NM-XE,0.860805860805861
NM,XE,17.672235,1221.3499,801.8504,NM-XE,0.860805860805861
NM,XE,17.596111,1222.4028,803.80383,NM-XE,0.860805860805861
